source_id,total_score,percentile_rank,latent_distance,candidate_type,feature_flags,error_ra,error_dec,error_parallax,error_parallax_error,error_pmra,error_pmdec,error_radial_velocity,error_radial_velocity_error,error_ruwe,error_astrometric_excess_noise,error_astrometric_excess_noise_sig,error_ipd_frac_multi_peak,error_ipd_gof_harmonic_amplitude,error_visibility_periods_used,error_non_single_star,error_duplicated_source,error_distance,error_tangential_velocity,error_total_velocity
25301824139432704,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,90.4992,191.8447,745.7328,65.5266,20.6179,115.1232,6.7654,135.1745,310.2713,1102.6698,4823.1162,75.7749,21.5390,4533.2720,880.9028,218.2568,38.6351,384.8988,156.2421
25451224576928768,0.7000,94.17,0.0000,quality_issue,ipd_frac_multi_peak|visibility_periods_used|duplicated_source,0.9732,0.4147,0.1208,0.0308,0.0946,1.4136,0.0336,0.5183,0.4636,0.2391,0.8460,29.4737,0.0857,5.4521,0.0147,0.8867,1.0297,0.6930,0.0643
25965310687599872,0.7000,94.17,0.0000,kinematic_outlier,radial_velocity|ruwe|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used,1.2185,0.2612,0.4050,0.0777,1.1052,0.2546,2.0584,1.3935,0.8049,0.8203,3.0150,45.3569,0.0132,2.9475,0.2924,0.0321,0.7909,0.7320,0.4508
26510741469928064,0.7000,94.17,0.0000,quality_issue,ruwe|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|duplicated_source,1.0656,0.5169,0.2224,0.0579,0.0907,0.2819,0.1362,0.1181,0.5707,0.8901,5.2019,17.4792,0.0217,3.4722,0.3481,0.9966,1.2255,0.4362,0.0712
20534827053285120,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,130.3066,263.3512,1034.4581,87.4134,29.9002,162.0004,10.1137,185.3137,437.3334,1522.8137,6468.0801,105.3314,29.7788,6303.0610,1221.3910,301.2327,47.4972,533.2787,214.8296
21797921099910016,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.0054,4.5748,18.7658,1.3574,0.3584,5.8105,0.9942,4.1533,13.2576,25.8364,106.5556,14.9846,0.5778,95.9766,20.8848,5.1540,0.3774,11.0197,5.4734
21913747777992960,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,44.3396,91.4527,356.7474,31.2034,10.0487,55.0405,3.4234,63.1786,204.2387,526.5594,2289.3804,51.2785,10.4094,2165.9731,421.5166,105.2575,18.3327,182.5816,74.5264
23799586313912064,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,98.2817,194.8063,767.0236,64.5696,21.5686,121.1009,6.9533,137.0098,317.8649,1128.1476,4770.4951,101.5684,21.8767,4672.0986,905.4171,223.1687,34.6762,392.0017,155.7718
24217022775798656,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,15.6774,33.5146,127.1886,12.0918,3.8048,18.3347,1.3358,22.4750,72.1586,189.1989,861.1642,69.2632,4.0054,764.5007,150.6344,37.5584,8.5735,64.2992,27.2909
24436886445494528,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,7.0240,9.8509,42.7708,3.0302,0.0947,5.6414,0.2330,8.2520,29.9483,59.1217,228.3977,5.6244,1.2872,238.8479,47.2003,11.7444,0.1134,21.4352,8.6214
24561646656001792,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,8.0618,13.2895,52.3971,5.0476,2.0037,7.5072,0.6673,9.5672,42.0147,77.2132,329.1203,16.3416,2.3149,314.0036,62.2806,15.3700,3.7141,26.8115,11.0421
24632152838647424,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,63.8348,124.0285,490.9181,40.9663,13.8062,78.9505,5.6511,88.4040,226.8899,721.2974,3034.7017,64.8563,14.0678,2987.0620,579.4836,142.7029,21.9682,253.2469,101.8809
25184627367598336,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,0.5856,2.4580,7.9709,1.7362,1.7165,0.9674,0.8106,0.3263,3.4822,14.8373,105.9080,183.8109,0.6880,37.6859,7.9595,1.5119,3.5898,4.2285,2.5318
25313128493354112,0.7000,94.17,0.0000,astrometric_binary,parallax|ruwe|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used,1.2338,0.3916,3.3215,0.0079,0.6799,0.9450,0.0248,0.6813,0.7357,0.6008,3.1111,33.5130,0.0538,3.6060,0.1053,0.1354,1.8272,0.0523,0.0765
25792554218535296,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,5.0641,7.9649,41.1434,2.7305,0.8125,6.3114,0.4986,6.2948,10.1083,49.5402,201.0363,5.0204,1.0927,202.1599,40.1472,9.8574,2.2795,17.5749,7.0606
21071113849720704,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,6.1745,13.5308,52.8918,4.6569,1.7168,7.0283,1.0251,10.2894,36.5047,76.2656,343.2311,34.1379,1.6149,305.9986,60.9776,15.1643,2.2327,23.5367,7.6779
22757455449227008,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,15.2545,25.6537,111.0477,8.0796,2.4467,18.4276,0.9386,22.3285,80.4628,148.8477,597.4476,13.3361,3.0460,615.1088,120.7091,29.4933,0.6512,53.4290,21.5751
23513026095460608,0.7000,94.17,0.0000,quality_issue,parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star,0.9548,0.6331,1.4135,0.3494,0.2638,0.6386,0.2256,0.5024,4.9432,3.2004,25.0653,81.1186,0.4782,8.7769,1.4984,0.0589,1.9603,1.1598,0.5597
24275949726767616,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,4.2966,3.8755,19.1033,0.9770,0.6440,2.9117,0.5507,7.6421,29.5148,24.6332,80.1450,2.3901,0.6238,97.6072,19.7649,4.9232,0.8161,7.6579,1.9401
25027637723095680,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|pmdec|radial_velocity|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,0.1645,1.7318,6.2154,0.9665,0.5384,1.9587,1.5664,0.6331,10.0253,10.8395,90.7594,196.5935,0.6278,31.8701,5.0725,0.2402,3.0689,5.6174,3.2270
26377219526531840,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,0.5772,2.3697,7.4519,1.1776,0.2434,0.5123,0.2091,1.7031,11.8832,13.6219,83.0119,95.2608,0.2664,36.1689,9.5930,2.6799,3.4301,5.7398,2.6288
20769091749574784,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,111.9216,225.2465,889.0326,74.7203,23.3444,139.6983,8.2342,157.0179,343.6599,1303.0945,5520.0664,117.4687,25.3019,5394.0112,1045.4211,257.7760,37.8257,455.6941,183.1157
21080425338844288,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.2232,4.0510,17.7866,1.0036,0.4167,2.6372,1.1952,12.3860,28.5103,24.7721,79.9161,2.3770,0.6340,99.5298,20.9223,4.9518,0.7138,8.1302,2.3601
21319775276416000,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,8.3277,13.9608,57.8693,4.2818,1.3384,9.3668,0.0216,12.8970,52.5466,83.2498,324.7162,7.5815,1.7828,341.3566,67.8627,16.5127,2.0215,29.3909,11.3681
21449242770598528,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,2.7457,7.3718,24.9011,3.1623,1.1735,2.7850,0.3565,4.7086,37.4833,38.2611,200.5893,67.2149,0.9461,141.4543,30.0281,7.6528,3.5445,12.7630,5.9600
22463885844557824,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,13.2907,28.2763,110.0651,9.9221,1.6776,16.9750,0.0613,23.5388,46.2167,162.8205,721.4086,38.0443,3.3387,658.3753,129.9753,32.3066,6.6876,58.4661,24.7491
24275915367057152,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,17.4897,33.9969,134.5678,11.7724,3.9743,20.3031,1.6528,32.3964,53.5164,195.7698,842.6093,15.4256,3.9284,800.1691,156.9368,38.8233,5.5536,67.2591,26.3798
24815500698202624,0.7000,94.17,0.0000,astrometric_binary,ra|parallax|radial_velocity|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.1492,1.2267,6.2518,0.0100,0.9429,0.4695,1.5464,3.7609,13.5978,8.3211,14.7821,1.0141,0.2880,28.1482,7.4096,1.6356,0.7121,4.7491,2.5107
25465758746979456,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|distance|tangential_velocity,0.2740,0.5964,2.9036,0.4752,0.0388,0.3887,0.4234,0.6525,2.0309,5.4682,1.4867,194.9460,0.3077,10.7303,2.5858,0.1358,2.1770,2.7996,0.9259
23277799326997760,0.7000,94.17,0.0000,astrometric_binary,ra|parallax|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.2901,1.3364,7.5451,0.0657,2.7476,2.2557,0.4865,6.5535,10.0526,8.1106,16.6124,0.9925,0.2813,28.6933,7.3109,1.6043,0.8708,5.0586,2.8361
23386341740695936,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,4.6242,5.7079,23.2147,1.5532,0.9956,4.1557,1.0231,5.2526,16.7705,32.9608,120.6388,3.3450,0.8110,129.4184,25.0889,6.5654,1.0181,12.2874,5.0050
24206543055117952,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,52.2943,99.1373,394.3938,32.6870,11.0791,62.1457,3.6761,71.9799,212.2040,577.9173,2417.1294,51.7284,11.5284,2396.8164,464.8996,114.3408,16.5839,201.4695,79.8645
24987986584809344,0.7000,94.17,0.0000,quality_issue,ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|non_single_star|distance,0.7338,0.2876,0.7114,0.0739,0.5521,0.6661,0.8838,1.9555,2.0041,2.4443,11.0491,111.1721,0.1119,0.8995,1.1158,0.0937,2.0691,0.3633,0.9558
25234517707600000,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,31.9326,60.8491,242.4430,20.1438,7.1091,38.2613,1.7754,43.9121,116.6122,355.4429,1484.9849,32.1557,6.9849,1469.1473,284.9515,70.3572,10.7503,123.2649,48.4600
26103063174269184,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,0.3728,3.2077,9.4595,1.9983,0.9081,0.3708,0.1656,1.9945,14.3509,16.6050,100.4330,92.7140,0.5047,44.6780,11.8980,3.3513,3.5468,4.1472,3.2027
21258168265001088,0.7000,94.17,0.0000,quality_issue,astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used,0.5043,0.1209,1.8061,0.1173,0.0572,0.7543,0.4487,0.4613,0.4198,0.5521,3.7549,13.4743,0.0150,2.1508,0.2237,0.0037,0.7455,1.2315,1.5332
21258168265714304,0.7000,94.17,0.0000,kinematic_outlier,ipd_frac_multi_peak|visibility_periods_used|total_velocity,0.5726,0.0229,1.4507,0.0467,0.2132,0.6357,0.4555,0.1807,0.4211,0.2520,0.2587,25.4535,0.0691,4.5805,0.0558,0.1269,0.8041,1.5231,1.6345
21883721662152448,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,18.0505,32.6080,133.3508,10.7815,2.7502,20.6595,1.3850,23.6233,89.3923,191.2880,782.5048,15.2506,3.9195,790.0533,154.6328,37.8995,3.5178,67.2288,26.7371
23473203159284480,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,6.5753,16.0845,57.6148,6.4335,1.9316,7.3360,0.6437,10.3419,51.7304,87.4799,441.2187,96.2439,1.9073,339.1686,68.7196,17.4087,5.8704,29.6291,13.1602
23696885055878912,0.7000,94.17,0.0000,quality_issue,astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used,1.7089,0.3897,0.6242,0.0517,0.4602,1.1427,0.0322,0.3767,0.2317,0.8030,4.6296,17.4238,0.0069,3.7543,0.3356,0.0042,0.6100,0.7004,0.1408
24993273688979456,0.7000,94.17,0.0000,quality_issue,radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|non_single_star,0.6373,0.3191,1.7407,0.0284,0.5470,0.6083,1.4370,5.9109,5.1012,2.3898,11.8141,25.2012,0.1099,1.1616,1.3074,0.1622,0.9046,1.8252,1.1517
25038804637837440,0.7000,94.17,0.0000,quality_issue,ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|non_single_star,0.7504,0.0917,0.5417,0.0362,0.7574,0.6044,0.1331,0.1665,1.4451,1.7652,10.3856,87.2222,0.0201,2.2725,0.8486,0.0999,1.6859,0.1534,0.3510
21003562604119168,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,13.6878,25.5661,104.0647,8.1069,1.1016,13.3678,0.4719,25.1736,58.6227,148.8644,604.5277,13.5684,3.0225,613.1881,120.3331,29.4921,2.5704,54.2771,22.6156
21074618543029248,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,4.4043,6.6705,29.5914,1.8838,1.1236,5.1857,0.2174,8.1875,32.0361,39.7701,148.1038,3.8068,0.9080,162.5078,32.7883,7.9124,0.5063,14.1828,5.3542
22206050367854080,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.9261,5.7249,24.4536,1.6990,1.2263,3.7781,1.0756,5.4052,18.6293,35.2337,131.9704,3.5480,0.8320,140.9021,28.9220,7.0168,1.5102,12.4961,4.7361
23774400625585920,0.7000,94.17,0.0000,quality_issue,astrometric_excess_noise|ipd_frac_multi_peak|non_single_star,1.5539,0.5045,0.7078,0.0459,0.9390,0.0190,0.3081,0.1862,0.0878,2.0244,0.7515,77.2195,0.0560,1.3198,0.8738,0.0523,1.5755,1.2693,0.7620
24097382166347520,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,15.7425,26.9696,108.0088,8.7576,3.8937,17.4465,2.8731,22.7171,80.7185,157.3905,647.6809,0.4047,3.4430,646.9866,127.1177,31.1911,4.5875,55.8751,22.4742
24670330803634816,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,55.9893,109.7936,434.2228,36.4478,12.2261,67.9891,4.2439,77.8743,165.9777,637.7462,2692.4434,57.7612,12.4404,2635.1555,510.9227,126.1952,19.3689,220.8213,87.2312
25829937613824640,0.7000,94.17,0.0000,astrometric_binary,ra|parallax|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,1.8990,0.4950,6.3874,0.0004,0.3184,0.9759,0.6579,4.5179,11.4226,7.0345,12.7151,1.0417,0.2466,23.2915,6.3257,1.3985,0.5741,2.2227,0.3016
